"Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1_NAME","ADMIN1_CODE","ADMIN2_NAME","ADMIN2_CODE","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","HK_Perc_HighInfection","HK_Perc_ModerateInfection","Asc_examined","Asc_positive","Asc_prevalence","Asc_Perc_HighInfection","Asc_Perc_ModerateInfection","TT_examined","TT_positive","TT_prevalence","TT_Perc_HighInfection","TT_Perc_ModerateInfection","STH_examined","STH_positive","STH_prevalence","Cum_Prevalence","Quality","Dups","SN","endnote_id","Composite_IU_ID"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","West Gurage",null,"West Gurage","22002","Baja",null,"37.866","8.0190000000000001","4","","","1999","5","18","0.0","0.0","0.0",null,null,"167.0","153","0.91616766500000002",null,null,"167.0","149.0","0.89221556899999999",null,null,"0","0","0.0","0.93487186700000002","3","2","30106","ETH0030","AETH0195022002"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","E. Harerge",null,"E. Harerge","3143","Bate",null,"42.048999999999999","9.4169999999999998","4","","","1986","5","19","99.0","5.0","5.0505051000000002E-2",null,null,"99.0","5","5.0505051000000002E-2",null,null,"99.0","5.0","5.0505051000000002E-2",null,null,"0","0","0.0","0.13584122400000001","3","0","29161","ETH0065","AETH0194803143"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","Oromiya",null,"Oromiya","3177","Bati",null,"40.016669999999998","11.19139","4","","","1996","5","16","405.0","7.0","1.7283950999999999E-2",null,null,"405.0","70","0.172839506",null,null,"405.0","15.0","3.7037037000000002E-2",null,null,"0","0","0.0","0.20494545","3","2","30085","ETH0006","AETH0194303177"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","E. Shewa","3144","Adama Town","18746","Bati Germama","52141","42.044159399999998","9.4201704999999993","1","","","2009",null,null,"102.0","0.0","0.0",null,null,"102.0","0","0.0",null,null,"102.0","0.0","0.0",null,null,null,null,"0.0","0.0","1","0","5101","","AETH0194818746"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Beles-Warka",null,null,null,"99","","","2007","5","20","81.0","19.0","0.234567901",null,null,"81.0","15","0.185185185",null,null,"81.0","5.0","6.1728394999999998E-2",null,null,"0","0","0.0","0.39133366600000002","1","0","30192","ETH0126","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","E. Harerge","3143","Bedeno","18783","Bereket","52193","41.634602000000001","9.1368197999999996","3","","","2009",null,null,"97.0","35.0","0.36082474199999998",null,null,"97.0","6","6.1855670000000001E-2",null,null,"97.0","2.0","2.0618556999999999E-2",null,null,null,null,"0.0","0.38936324500000002","1","0","5116","","AETH0194818783"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Berisa",null,null,null,"99","","",null,"0","99","73.0","6.0","8.2191781000000005E-2",null,null,"73.0","0","0.0",null,null,"73.0","2.0","0.02739726",null,null,"0","0","0.0","0.10126151999999999","3","0","30159","ETH0077","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Arsi","3130","Ziway Dugda","19040","Beshra Chefa","52543","38.884399000000002","7.9231100000000003","3","","","2009",null,null,"109.0","0.0","0.0",null,null,"109.0","0","0.0",null,null,"109.0","9.0","8.2568806999999994E-2",null,null,null,null,"0.0","8.2568806999999994E-2","1","0","5257","","AETH0194819040"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","E. Gojam",null,"E. Gojam","3142","Bichena",null,"38.201000000000001","10.446999999999999","4","","",null,"7","18","100.0","0.0","0.0",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","0.0","3","2","31495","ETH0052","AETH0194303142"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","E. Gojam","3142","Enemay","18590","Bichena","52295","38.203176200000001","10.447773700000001","1","","","0",null,null,"100.0","0.0","0.0",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","0.0","3","2","5007","","AETH0194318590"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Bidre",null,null,null,"99","","",null,"0","99","63.0","5.0","7.9365079000000005E-2",null,null,"63.0","25","0.39682539700000002",null,null,"63.0","16.0","0.253968254",null,null,"0","0","0.0","0.55257158799999995","3","0","30162","ETH0077","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","E. Harerge","3143","Melka Balo","18955","Biftu Oromia","52457","41.251399999999997","9.1805600999999992","3","","","2009",null,null,"83.0","16.0","0.19277108400000001",null,null,"83.0","12","0.14457831300000001",null,null,"83.0","1.0","0.012048193",null,null,null,null,"0.0","0.299809822","1","0","5207","","AETH0194818955"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Jimma","3159","Mena (Jimma)","18953","Bilida","52443","36.802891000000002","7.760364","1","","","2009",null,null,"91.0","7.0","7.6923077000000006E-2",null,null,"91.0","23","0.25274725300000001",null,null,"91.0","9.0","9.8901099000000006E-2",null,null,null,null,"0.0","0.357025867","1","0","5202","","AETH0194818953"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Gasotouboua Gofa",null,"Gasotouboua Gofa","3148","Birbir",null,"37.731997999999997","6.3869999999999996","4","","","1995","0","99","159.0","58.0","0.364779874",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","0.364779874","3","2","28807","ETH0079","AETH0195003148"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Snnp","1950","Gamo Gofa","3148","Mirab Abaya","19219","Birbir","52434","35.501289399999997","7.8611031999999996","1","","","1995",null,null,"159.0","58.0","0.364779874",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","0.364779874","3","2","5295","","AETH0195019219"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1947","Harare",null,"Harare","3154","Bisidimo",null,"42.215000000000003","9.2189999999999994","4","","","1986","5","19","99.0","5.0","5.0505051000000002E-2",null,null,"99.0","8","8.0808081000000004E-2",null,null,"99.0","2.0","2.0202020000000001E-2",null,null,"0","0","0.0","0.13666376799999999","3","0","29268","ETH0065","AETH0194703154"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","E. Harerge",null,"E. Harerge","3143","Biyo",null,"42.015999999999998","9.3019999999999996","4","","","1986","5","19","92.0","0.0","0.0",null,null,"92.0","0","0.0",null,null,"92.0","1.0","1.0869564999999999E-2",null,null,"0","0","0.0","1.0869564999999999E-2","3","0","29278","ETH0065","AETH0194803143"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Bochessa Primary School",null,null,null,"99","","","2010","5","19","271.0","51.0","0.188191882",null,null,"271.0","87","0.32103321000000001",null,null,"271.0","158.0","0.58302582999999997",null,null,"0","0","0.0","0.72657329599999998","1","0","29302","ETH0115","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Addis Ababa","1941","Region 14","0","Bole","18490","Bole","52200","38.8100855","8.9831137999999999","1","","","1991",null,null,"0.0","0.0","0.0",null,null,"84.0","15","0.178571429",null,null,"84.0","9.0","0.10714285699999999",null,null,null,null,"0.0","0.25149210599999999","3","2","4941","","AETH0194118490"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"Addis Ababa",null,"Addis Ababa","3119","Bole",null,"38.897998999999999","8.968","4","","","1991","9","10","0.0","0.0","0.0",null,null,"84.0","15","0.178571429",null,null,"84.0","9.0","0.10714285699999999",null,null,"0","0","0.0","0.25149210599999999","3","2","29468","ETH0085","AETH   NA03119"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Bume",null,null,null,"99","","","1993","0","99","34.0","0.0","0.0",null,null,"34.0","0","0.0",null,null,"34.0","3.0","8.8235294000000006E-2",null,null,"0","0","0.0","8.8235294000000006E-2","3","0","28772","ETH0015","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Bura-Lideta",null,null,null,"99","","","2007","5","20","94.0","17.0","0.18085106400000001",null,null,"94.0","11","0.11702127700000001",null,null,"94.0","8.0","8.5106382999999994E-2",null,null,"0","0","0.0","0.31911849599999997","1","0","30194","ETH0126","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","West Gojam",null,"West Gojam","3193","Bure",null,"37.066000000000003","10.699999999999999","4","","",null,"8","14","148.0","28.0","0.18918918900000001",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","0.18918918900000001","3","2","31489","ETH0052","AETH0194803193"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","West Gojam","3193","Bure (Amhara)","18560","Bure","52206","37.066865200000002","10.7061045","1","","","0",null,null,"148.0","28.0","0.18918918900000001",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","0.18918918900000001","3","2","4968","","AETH0194318560"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Arsi","3130","Bele Gesgar","18778","Burkitu",null,"39.896999000000001","7.0010000000000003","3","","",null,"0","99","159.0","89.0","0.55974842800000002",null,null,"159.0","10","6.2893082000000003E-2",null,null,"159.0","33.0","0.20754717",null,null,"0","0","0.0","0.63496551499999998","3","2","30165","ETH0077","AETH0194818778"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Bale","3132","Goba","18873","Burkitu","52321","39.907002300000002","7.0016990999999997","1","","","0",null,null,"159.0","89.0","0.55974842800000002",null,null,"159.0","10","6.2893082000000003E-2",null,null,"159.0","33.0","0.20754717",null,null,null,null,"0.0","0.63496551499999998","3","2","5161","","AETH0194818873"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","W. Shewa","3190","Dendi","18825","Busa","52262","37.216667000000001","7.9666670000000002","1","","","1999",null,null,"0.0","0.0","0.0",null,null,"254.0","218","0.85826771700000004",null,null,"254.0","225.0","0.88582677200000004",null,null,null,null,"0.0","0.92813015799999998","3","2","5140","","AETH0194818825"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","W. Shewa",null,"W. Shewa","3190","Busa",null,"38.017000000000003","8.7669999999999995","4","","","1999","5","18","0.0","0.0","0.0",null,null,"254.0","218","0.85826771700000004",null,null,"254.0","225.0","0.88582677200000004",null,null,"0","0","0.0","0.92813015799999998","3","2","30097","ETH0030","AETH0194803190"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Segen",null,"Segen","22487","Busa Junior Secondary",null,"37.115000000000002","5.6680000000000001","4","","","1994","5","16","156.0","36.0","0.23076923099999999",null,null,"156.0","125","0.80128205100000005",null,null,"156.0","34.0","0.21794871800000001",null,null,"0","0","0.0","0.83061855799999995","3","2","28784","ETH0070","AETH0195022487"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","East Gurage",null,"East Gurage","22001","Butajira Town",null,"38.374519999999997","8.1167789999999993","4","","","2014","1","5","377.0","12.0","3.1830239000000003E-2",null,null,"377.0","56","0.148541114",null,null,"377.0","24.0","6.3660476999999993E-2",null,null,"0","0","0.0","0.21520961999999999","1","2","29532","ETH0157","AETH0195022001"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Jimma","3159","Mena (Jimma)","18953","Buture","52444","36.728099999999998","7.7456497999999998","3","","","2009",null,null,"85.0","20.0","0.235294118",null,null,"85.0","17","0.20000000000000001",null,null,"85.0","13.0","0.15294117600000001",null,null,null,null,"0.0","0.45452764899999998","1","0","5201","","AETH0194818953"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","North West Tigray",null,"North West Tigray","3176","Buya",null,"38.230998999999997","13.52","4","","","1995","5","19","103.0","31.0","0.300970874",null,null,"103.0","55","0.53398058299999995",null,null,"103.0","19.0","0.18446601900000001",null,null,"0","0","0.0","0.692764826","3","2","30111","ETH0056","AETH0195103176"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Camp-7 Junior High School",null,null,null,"99","","","1989",null,null,"139.0","40.0","0.28776978399999997",null,null,"139.0","32","0.23021582700000001",null,null,"139.0","46.0","0.33093525200000001",null,null,"0","0","0.0","0.59733602600000002","3","0","30170","ETH0080","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Borena","3135","Teltale","19017","Chabi","52508","37.356898999999999","5.1091899999999999","3","","","2009",null,null,"110.0","3.0","0.027272727",null,null,"110.0","5","4.5454544999999999E-2",null,null,"110.0","0.0","0.0",null,null,null,null,"0.0","6.7441134999999999E-2","1","0","5236","","AETH0194819017"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Borena","3135","Teltale","19017","Chabi / Falotore","52507","37.356898999999999","5.1091899999999999","3","","","2009",null,null,"110.0","3.0","0.027272727",null,null,"110.0","5","4.5454544999999999E-2",null,null,"110.0","0.0","0.0",null,null,null,null,"0.0","6.7441134999999999E-2","1","0","5237","","AETH0194819017"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","E. Harerge","3143","Girawa","18888","Chafe Jeneta","52340","41.826000000000001","8.9029503000000005","3","","","2009",null,null,"96.0","35.0","0.36458333300000001",null,null,"96.0","1","1.0416666999999999E-2",null,null,"96.0","0.0","0.0",null,null,null,null,"0.0","0.35019080800000002","1","0","5165","","AETH0194818888"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"Awi",null,"Awi","3126","Chagni",null,"36.503999999999998","10.949","4","","",null,"7","15","150.0","44.0","0.29333333299999997",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","0.29333333299999997","3","2","31500","ETH0052","AETH   NA03126"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","Awi","3126","Guangua","18607","Chagni","52338","36.5040446","10.956048900000001","1","","","0",null,null,"150.0","44.0","0.29333333299999997",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,null,null,"0.0","0.29333333299999997","3","2","5029","","AETH0194318607"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Kelem Wellega","3164","Dale Sadi","18811","Chamo","52226","34.666683900000002","8.6467106999999999","1","","","2009",null,null,"109.0","13.0","0.119266055",null,null,"109.0","47","0.43119266099999998",null,null,"109.0","11.0","0.100917431",null,null,null,null,"0.0","0.518479684","1","4","5127","","AETH0194818811"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Chamo",null,null,null,"99","","","1993","5","18","15.0","10.0","0.66666666699999999",null,null,"15.0","3","0.20000000000000001",null,null,"15.0","9.0","0.59999999999999998",null,null,"0","0","0.0","0.842767296","3","4","28751","ETH0015","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Chandeba",null,"37.049999","12.419","3","","",null,"5","16","105.0","32.0","0.304761905",null,null,"105.0","58","0.55238095200000004",null,null,"105.0","16.0","0.15238095199999999",null,null,"0","0","0.0","0.69454661799999995","3","2","30140","ETH0061","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Chilga","18562","Chandeba","52214","37.049999","12.419","3","","","0",null,null,"105.0","32.0","0.304761905",null,null,"105.0","58","0.55238095200000004",null,null,"105.0","16.0","0.15238095199999999",null,null,null,null,"0.0","0.69454661799999995","3","2","4973","","AETH0194318562"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Gasotouboua Gofa",null,"Gasotouboua Gofa","3148","Chefe",null,"37.566667000000002","6.25","4","","","2012","5","15","100.0","1.0","0.01",null,null,"100.0","53","0.53000000000000003",null,null,"100.0","5.0","5.0000000000000003E-2",null,null,"0","0","0.0","0.526382075","1","2","30189","ETH0125","AETH0195003148"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Snnp","1950","Gamo Gofa","3148","Chencha","19148","Chefe","52207","38.2058155","6.1620447","1","","","2012",null,null,"100.0","1.0","0.01",null,null,"100.0","53","0.53000000000000003",null,null,"100.0","5.0","5.0000000000000003E-2",null,null,null,null,"0.0","0.526382075","1","2","5271","","AETH0195019148"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Gasotouboua Gofa",null,"Gasotouboua Gofa","3148","Chemto",null,"37.566667000000002","6.25","4","","","2012","5","15","120.0","1.0","8.3333330000000001E-3",null,null,"120.0","68","0.56666666700000001",null,null,"120.0","19.0","0.15833333299999999",null,null,"0","0","0.0","0.60218597100000004","1","2","30187","ETH0125","AETH0195003148"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Gasotouboua Gofa",null,"Gasotouboua Gofa","3148","Chencha District",null,"37.566667000000002","6.25","4","","","2015","5","14","408.0","4.0","9.8039219999999996E-3",null,null,"408.0","95","0.23284313700000001",null,null,"408.0","66.0","0.16176470600000001",null,null,"0","0","0.0","0.342685407","1","2","29478","ETH0137","AETH0195003148"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Cheretee",null,null,null,"99","","","2000",null,null,"326.0","57.0","0.174846626",null,null,"326.0","158","0.48466257699999998",null,null,"326.0","55.0","0.16871165599999999",null,null,"0","0","0.0","0.60991438799999997","3","0","28874","ETH0011","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","E. Harerge",null,"E. Harerge","3143","Chinahasen",null,"42.698999999999998","9.5020000000000007","4","","","1986","5","19","90.0","0.0","0.0",null,null,"90.0","2","0.022222222",null,null,"90.0","1.0","0.011111111",null,null,"0","0","0.0","3.1213603999999999E-2","3","0","29280","ETH0065","AETH0194803143"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","West Wellega","3194","Gimbi","18853","Choli Mikael","52307","35.802700000000002","9.1884297999999998","3","","","2009",null,null,"103.0","45.0","0.43689320399999998",null,null,"103.0","19","0.18446601900000001",null,null,"103.0","3.0","2.9126214000000001E-2",null,null,null,null,"0.0","0.52277640000000003","1","0","5151","","AETH0194818853"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"Chonchok",null,null,null,"99","","",null,"5","16","118.0","33.0","0.27966101700000001",null,null,"118.0","81","0.68644067799999997",null,null,"118.0","43.0","0.36440677999999999",null,null,"0","0","0.0","0.80796150300000003","3","0","28843","ETH0061","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Illu Aba Bora","3155","Badele Zuria","18781","Chora","52192","36.530101999999999","8.4810304999999993","3","","","2009",null,null,"94.0","52.0","0.55319148900000004",null,null,"94.0","24","0.25531914900000002",null,null,"94.0","12.0","0.127659574",null,null,null,null,"0.0","0.66957207100000005","1","0","5115","","AETH0194818781"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","S. Wello",null,"S. Wello","3180","Chore Camp",null,"39.299999999999997","11.216699999999999","4","","","1993","0","5","106.0","7.0","0.066037736",null,null,"106.0","42","0.396226415",null,null,"106.0","13.0","0.122641509",null,null,"0","0","0.0","0.47665661999999998","3","2","29233","ETH0020","AETH0194303180"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Chuahit",null,"37.264999000000003","12.319000000000001","3","","","1995","5","16","119.0","39.0","0.327731092",null,null,"119.0","58","0.48739495799999999",null,null,"119.0","0.0","0.0",null,null,"0","0","0.0","0.61829393200000005","3","2","30126","ETH0057","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","W. Shewa",null,"W. Shewa","3190","Chuko",null,"38.450000000000003","9.0340000000000007","4","","","1999","5","18","0.0","0.0","0.0",null,null,"167.0","146","0.87425149700000004",null,null,"167.0","152.0","0.91017964100000004",null,null,"0","0","0.0","0.93274077799999999","3","2","29130","ETH0030","AETH0194803190"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","Chuwahit",null,"37.264999000000003","12.319000000000001","3","","",null,"10","30","72.0","11.0","0.152777778",null,null,"0.0","0","0.0",null,null,"0.0","0.0","0.0",null,null,"0","0","0.0","0.152777778","3","2","31517","ETH0052","AETH0194318602"
