"ADMIN1_NAME","ADMIN1_CODE","ADMIN2_NAME","ADMIN2_CODE","IU_NAME","IU_ID","Location","Longitude","Latitude","Georeliability","Year","HK_examined","HK_positive","Asc_examined","Asc_positive","TT_examined","TT_positive","altitude","riv_dist","fric_w","fric_m","travel_w","travel_m","HK_e.logit","Asc_e.logit","TT_e.logit","utm_x","utm_y"
"Dir Dawa",1945,"Dire Dawa",3141,"Dire Dawa",18707,"School in Bedeno",41.8566146,9.5815123,1,2005,44,0,44,1,44,1,1230.92385411602,3.55041147182653,0.0120000001043081,0.00113207544200122,18.4506570343366,1.65146753359236,-4.48863636973214,-3.36729582998647,-3.36729582998647,154902.75833094,1060720.46638907
"Snnp",1950,"Hadiya",3153,"Limu (SNNP)",19216,"School in Bonga",36.2468128,7.2671901,1,2005,44,1,44,10,44,0,1687.9594646117,1.14371091533801,0.020239641254477,0.0113761553716321,9.27300620829926,5.18836509122598,-3.36729582998647,-1.18958406687384,-4.48863636973214,-469921.430460005,812713.285552882
"Dir Dawa",1945,"Dire Dawa",3141,"Dire Dawa",18707,"School in Bore",41.850142,9.6008747,1,2005,68,0,68,0,68,2,1185.86529872213,2.85669069921388,0.0120000001043081,0.00107142853084952,10.2934197643943,1.00353789355709,-4.91998092582813,-4.91998092582813,-3.28091121578765,154211.13896492,1062870.77820586
"Dir Dawa",1945,"Dire Dawa",3141,"Dire Dawa",18707,"School in Butajira",41.866699,9.58333,3,2005,66,0,66,1,66,2,1243.41087625767,2.62215770444651,0.0120000001043081,0.000742212065688864,11.3812509535721,0.859966461823139,-4.89034912822175,-3.77658503453304,-3.25037449192757,156012.762454134,1060911.60510346
"Dir Dawa",1945,"Dire Dawa",3141,"Dire Dawa",18707,"School in Darro Lebu",41.850142,9.6008747,1,2005,68,0,68,1,68,1,1185.86529872213,2.85669069921388,0.0120000001043081,0.00107142853084952,10.2934197643943,1.00353789355709,-4.91998092582813,-3.80666248977032,-3.80666248977032,154211.13896492,1062870.77820586
"Oromiya",1948,"E. Shewa",3144,"Adama Town",18746,"School in Debrebrihan",39.5213618,9.6568423,2,2005,49,0,49,0,49,0,2776.29988163513,0.36429258746013,0.0120000001043081,0.00150613961986519,20.4564765424883,1.68504230504176,-4.59511985013459,-4.59511985013459,-4.59511985013459,-101925.428545347,1072310.62197021
"Oromiya",1948,"Guji",3151,"Liben",18945,"School in Dire Dawa",41.8775922,9.5927862,1,2005,50,15,50,34,50,19,1242.19875033,1.03517110713126,0.0120000001043081,0.000663930486633644,20.5823502892695,1.55103336739849,-0.828692672556169,0.737598943130779,-0.479573080261886,157219.306448945,1061947.6782354
"Oromiya",1948,"Guji",3151,"Liben",18945,"School in Dire Dawa",41.8775922,9.5927862,1,2005,50,1,50,7,50,3,1242.19875033,1.03517110713126,0.0120000001043081,0.000663930486633644,20.5823502892695,1.55103336739849,-3.49650756146648,-1.75785791755237,-2.60796674254523,157219.306448945,1061947.6782354
"Amhara",1943,"N. Gonder",3171,"Gonder City Adm.",18602,"School in Dire Dawa",37.25,12.4242,3,2005,50,2,50,6,50,3,1951.21304071992,6.01044399350745,0.0167390030325346,0.0167390030325346,66.1925187092365,33.5535791076418,-2.96527306606928,-1.9236870122706,-2.60796674254523,-344671.290946169,1385807.80641178
"Amhara",1943,"N. Gonder",3171,"Gonder City Adm.",18602,"School in Dire Dawa",37.25,12.4242,3,2005,50,2,50,1,50,0,1951.21304071992,6.01044399350745,0.0167390030325346,0.0167390030325346,66.1925187092365,33.5535791076418,-2.96527306606928,-3.49650756146648,-4.61512051684126,-344671.290946169,1385807.80641178
"Amhara",1943,"N. Gonder",3171,"Tach Armacho",18665,"School in Dire Dawa",37.044201,12.9842,3,2005,50,2,50,1,50,0,1158.95989823588,1.36353839692619,0.01701876885439,0.01701876885439,126.760260981096,101.154472092693,-2.96527306606928,-3.49650756146648,-4.61512051684126,-365311.637491073,1448950.77158529
"Oromiya",1948,"Guji",3151,"Liben",18945,"School in Dodolla",39.1803741,6.9791945,1,2005,50,1,50,5,50,1,2469.71517932433,2.20136183053256,0.0120000001043081,0.00108920757551047,17.0675852763034,1.61151660250544,-3.49650756146648,-2.11296423371848,-3.49650756146648,-143894.6475283,775432.660808948
"Amhara",1943,"E. Gojam",3142,"Baso Liben",18550,"School in Enticho",39.1517665,14.2790283,1,2005,50,0,50,11,50,0,1984.45046042942,5.63210977797737,0.0135726302349849,0.00439139700535668,38.6361589569876,11.8166631756672,-4.61512051684126,-1.23395363653787,-4.61512051684126,-131756.35015231,1586558.33884613
"Amhara",1943,"N. Gonder",3171,"Gonder City Adm.",18602,"School in Fitche",38.016701,11.85,3,2005,50,0,50,12,50,4,2682.16106487931,7.85843585354534,0.0120000001043081,0.000773146958017906,7.34371563500871,0.509900841365268,-4.61512051684126,-1.12492959698548,-2.33537491581704,-262354.804499366,1319542.40154317
"Amhara",1943,"Awi",3126,"Guagusa Shikudad",18606,"School in Gambella",34.1531947,7.9219687,1,2005,50,2,50,22,50,9,427.29859522755,8.17636006943745,0.012679449368658,0.012679449368658,201.692655695253,97.658826214224,-2.96527306606928,-0.23638877806423,-1.47440162863016,-702510.401975023,891501.932682344
"Oromiya",1948,"Borena",3135,"Teltale",19017,"School in Gambella",34.1531947,7.9219687,1,2005,49,0,49,11,49,1,427.29859522755,8.17636006943745,0.012679449368658,0.012679449368658,201.692655695253,97.658826214224,-4.59511985013459,-1.20831120592453,-3.47609868983527,-702510.401975023,891501.932682344
"Oromiya",1948,"Guji",3151,"Liben",18945,"School in Harar",39.583302,5.3166699,3,2005,50,1,50,23,50,2,1553.5021045566,7.26369931555786,0.0120000001043081,0.00106418471900752,30.1277834649915,2.78555543322674,-3.49650756146648,-0.157185583522412,-2.96527306606928,-101053.514304816,590307.259830232
"Amhara",1943,"S. Wello",3180,"Were Ilu",18683,"School in Harar",39.41,10.5,3,2005,47,8,47,14,47,1,2657.34768108022,6.91086873802426,0.0251633483781167,0.0244102829880783,68.7689762952633,24.5725562963446,-1.53623450841081,-0.837396789404492,-3.43398720448515,-112593.130127319,1166153.83265328
"Amhara",1943,"N. Gonder",3171,"Gonder City Adm.",18602,"School in Harar",37.623901,12.7689,3,2005,50,0,50,25,50,1,2938.31710696994,1.64287216760188,0.0120000001043081,0.000817586440498814,5.63867435223409,0.409674444271652,-4.61512051684126,0,-3.49650756146648,-302623.631385701,1423044.85406105
"Dir Dawa",1945,"Dire Dawa",3141,"Dire Dawa",18707,"School in Hossana",41.866699,9.58333,3,2005,68,2,68,5,68,1,1243.41087625767,2.62215770444651,0.0120000001043081,0.000742212065688864,11.3812509535721,0.859966461823139,-3.28091121578765,-2.44629181366022,-3.80666248977032,156012.762454134,1060911.60510346
"Dir Dawa",1945,"Dire Dawa",3141,"Dire Dawa",18707,"School in Jijiga",41.8566146,9.5815123,1,2005,49,0,49,12,49,3,1230.92385411602,3.55041147182653,0.0120000001043081,0.00113207544200122,18.4506570343366,1.65146753359236,-4.59511985013459,-1.09861228866811,-2.58668934409794,154902.75833094,1060720.46638907
"Amhara",1943,"N. Gonder",3171,"Gonder City Adm.",18602,"School in Kemashi",36.700001,12.9333,3,2005,50,6,50,1,50,0,1164.77251888187,4.41901123239251,0.0176176417118354,0.0176176417118354,114.690873589519,99.2898982232024,-1.9236870122706,-3.49650756146648,-4.61512051684126,-403167.799524159,1444477.02917855
"Dir Dawa",1945,"Dire Dawa",3141,"Dire Dawa",18707,"School in Kemissie",41.8566146,9.5815123,1,2005,50,0,50,7,50,3,1230.92385411602,3.55041147182653,0.0120000001043081,0.00113207544200122,18.4506570343366,1.65146753359236,-4.61512051684126,-1.75785791755237,-2.60796674254523,154902.75833094,1060720.46638907
"Harari",1947,"Harari",3154,"Hakim",18732,"School in Konso",37.4387894,5.3404492,1,2005,67,2,67,1,67,0,1447.10374522366,4.70179770657563,0.0120000001043081,0.00107142853084952,5.19631586625999,0.468649262237792,-3.26575941076705,-3.79173683955364,-4.90527477843843,-340161.447464606,595479.792074589
"Somali",1949,"Jigjiga",3158,"Jigjiga City",19090,"School in Lemmen",42.799999,9.3500004,3,2005,46,0,46,1,46,1,1642.54221336239,0.461774159555119,0.0120000001043081,0.000882114929083328,8.18472343752695,0.626981770726542,-4.53259949315326,-3.41224721784874,-3.41224721784874,258369.403921401,1034301.56570203
"Snnp",1950,"Bench Maji",3134,"Mizan Aman Town",19233,"School in Masha",35.4809314,7.7306338,1,2005,49,0,49,8,49,6,2274.49697284544,5.59442081112205,0.0354593611710997,0.0299672669027397,16.1342962355055,13.7907864215024,-4.59511985013459,-1.58562726374038,-1.90095876119305,-554386.921026225,866383.447874187
"Amhara",1943,"S. Wello",3180,"Wegde",18682,"School in Mersa",39.6595576,11.6649572,1,2005,50,0,50,32,50,1,1620.3149357591,0.602317011718273,0.0120000001043081,0.000984852709291122,25.0077607469074,1.94139838188438,-4.61512051684126,0.563469357251413,-3.49650756146648,-82844.354745831,1295009.54434798
"Amhara",1943,"S. Wello",3180,"Delanta",18580,"School in Miti",39.150002,11.5,3,2005,50,7,50,30,50,0,2265.27865395703,2.01499903357345,0.0558974268302995,0.0558974268302995,151.854255573477,152.491339387727,-1.75785791755237,0.397301797469003,-4.61512051684126,-139004.555378943,1277786.12195938
"Snnp",1950,"Gedio",3149,"Wenago",19265,"School in Mizan Teferi",35.5821994,6.9936468,1,2005,44,16,44,25,44,4,1407.94436341132,3.195072541617,0.0120000001043081,0.00117465250759712,15.3070382789776,1.48229418315258,-0.54654370636807,0.268263986594679,-2.19722457733622,-544825.484040988,783573.667368891
"Somali",1949,"Jigjiga",3158,"Jigjiga City",19090,"School in Nuunu Kumba",42.799999,9.3500004,3,2005,50,0,50,2,50,3,1642.54221336239,0.461774159555119,0.0120000001043081,0.000882114929083328,8.18472343752695,0.626981770726542,-4.61512051684126,-2.96527306606928,-2.60796674254523,258369.403921401,1034301.56570203
"Amhara",1943,"N. Wello",3173,"Habru",18610,"School in Sanja",39.650002,11.6667,3,2005,50,1,50,13,50,0,1688.85928053268,0.950783155594191,0.0303503464986139,0.0272474930121341,36.4086191896675,14.347930000296,-3.49650756146648,-1.02165124753198,-4.61512051684126,-83886.3743259149,1295222.81697876
"Tigray",1951,"Nw Tigray",3176,"Medebay Zana",19306,"School in Selekleka",38.4761234,14.1179055,1,2005,50,6,50,2,50,0,2024.25412876015,2.66116057498954,0.0120000001043081,0.000895635488933694,4.84394396408563,0.377063573135967,-1.9236870122706,-2.96527306606928,-4.61512051684126,-205510.837044806,1570594.37751034
"Snnp",1950,"Sidama",3184,"Hawasa Town",19198,"School in Snnpr",38.466702,7.0500002,3,2005,31,4,31,8,31,3,1696.06103229059,17.5806825323907,0.0120000001043081,0.000653348716130411,9.95977089020922,0.544757747718172,-1.81010860789625,-1.01693425765384,-2.09714111877924,-223063.864179656,784352.5496072
"Snnp",1950,"Gurage",3152,"Sodo Zuria",19242,"School in Sodo",37.750987,6.8309978,1,2005,44,5,44,0,44,0,1870.75665718443,2.88849736624853,0.0120000001043081,0.00117936105428667,40.2683901465995,3.72698762998162,-1.97155257966865,-4.48863636973214,-4.48863636973214,-303043.937300508,761133.019814992
"Afar",1942,"Awssii Rasu",26089,"Asayita",18506,"School in Sodo",41.4394,11.5636,3,2005,59,0,59,0,59,0,363.389892032987,0.601224000709409,0.0120000001043081,0.000674603505785621,13.3037277550507,0.76831317899084,-4.77912349311153,-4.77912349311153,-4.77912349311153,111552.477334422,1280719.90547027
"Amhara",1943,"N. Gonder",3171,"Gonder City Adm.",18602,"School in Teltele",37.950001,11.25,3,2005,49,12,49,4,49,2,2181.89764317769,4.06770119895285,0.0408761069454207,0.035703951835122,29.459419920882,17.2245771544609,-1.09861228866811,-2.31363492918063,-2.94443897916644,-271324.719858756,1252914.95480947
"Somali",1949,"Jigjiga",3158,"Jigjiga City",19090,"School in Tembien",42.799999,9.3500004,3,2005,50,0,50,0,50,0,1642.54221336239,0.461774159555119,0.0120000001043081,0.000882114929083328,8.18472343752695,0.626981770726542,-4.61512051684126,-4.61512051684126,-4.61512051684126,258369.403921401,1034301.56570203
"Dir Dawa",1945,"Dire Dawa",3141,"Dire Dawa",18707,"School in Yejube",41.8566146,9.5815123,1,2005,50,1,50,4,50,3,1230.92385411602,3.55041147182653,0.0120000001043081,0.00113207544200122,18.4506570343366,1.65146753359236,-3.49650756146648,-2.33537491581704,-2.60796674254523,154902.75833094,1060720.46638907
"Oromiya",1948,"Arsi",3130,"Bele Gesgar",18778,"School in Yirgalem",39.783298,7.1,3,2005,49,1,49,5,49,1,3145.12520086807,2.10185184028542,0.0120000001043081,0.00118347930667393,11.5000984188815,1.10897057740403,-3.47609868983527,-2.09074109693377,-3.47609868983527,-76844.9019726668,788056.155946396
"Amhara",1943,"N. Gonder",3171,"Gonder City Adm.",18602,"Selam",37.63,12.264722,3,2013,0,0,NA,201,0,0,2018.40594876737,1.5749987263656,0.0120000001043081,0.000994462319467188,140.988445892272,11.8196690684487,0,NA,0,-303531.546731086,1366849.4999947
"Amhara",1943,"N. Gonder",3171,"Gonder Zuria",18603,"Selam",37.630001,12.264722,3,2013,0,0,1844,201,0,0,2018.40594876737,1.57489863355658,0.0120000001043081,0.000994462319467188,140.988445892272,11.8196690684487,0,-2.09879401171754,0,-303531.437150547,1366849.49698349
"Oromiya",1948,"Jimma",3159,"Seka Chekorsa",18995,"Sentema Goro",36.672901,7.7163901,3,2009,104,21,104,59,104,56,2454.01671921934,2.53670929982918,0.0120000001043081,0.00107509682636621,81.8024150743797,9.17578537849037,-1.35679369672319,0.268263986594679,0.152676840208958,-421415.38691591,861982.831593095
"Oromiya",1948,"Kelem Wellega",3164,"Anfilo",18763,"Shebel Fana",34.588799,8.4789801,3,2009,105,6,105,42,105,34,1485.69729418125,2.00437559232038,0.0120000001043081,0.00121650999295581,4.53360777175646,0.483038182975729,-2.72835546726296,-0.401535829968275,-0.728738125662648,-652046.626073729,952812.492693869
"Oromiya",1948,"Horo Guduru",16644,"Jarte Jardega",18913,"Sobokumi",37.0951,9.9101496,3,2009,109,46,109,12,109,0,2353.15555127008,2.61188863571564,0.0131312981425929,0.00455808022804977,62.3671232164799,7.87864412639623,-0.311587593305335,-2.05412373369555,-5.3890717298165,-369193.465294461,1105846.82466741
"Oromiya",1948,"West Wellega",3194,"Nedjo Rural",18971,"Sonbo Guta",35.5107,9.6233902,3,2009,110,11,110,4,110,0,1931.93955767262,8.37405893384084,0.029102574374204,0.029102574374204,126.737034346052,57.9291918619301,-2.15781060879534,-3.16406758837321,-5.39816270151775,-545712.270005678,1078349.71033301
"Gambela",1946,"Agnua Ii",3127,"Gambela Zuria",18717,"Suli",35.0271,8.1959,3,2009,103,55,103,17,103,3,904.558467662347,0.587857186913585,0.0175061073189518,0.0175061073189518,197.805132133057,134.735560777574,0.134819222808951,-1.59794353300837,-3.35739475900376,-603869.915897229,919755.520205979
"Oromiya",1948,"Guji",3151,"Uraga",19023,"Tabe Haro Wato",38.611599,6.0331502,3,2009,101,51,101,54,101,8,2227.03765951187,1.82220016555341,0.018750819763975,0.0112262324883318,61.0281423404634,10.050651401406,0.0196084713883763,0.137470990628603,-2.39789527279837,-208404.371061657,671032.999087884
"Oromiya",1948,"Guji",3151,"Uraga",19023,"Tebe Haro Wato",38.611599,6.0331502,3,2009,108,54,108,56,108,9,2227.03765951187,1.82220016555341,0.018750819763975,0.0112262324883318,61.0281423404634,10.050651401406,0,0.0734274685548171,-2.34886584555805,-208404.371061657,671032.999087884
"Oromiya",1948,"West Arsi",3689,"Shashemene Zuria",19004,"Toga",38.525501,7.1648102,3,2009,97,0,97,24,97,19,1807.9540114943,12.3125701888831,0.0122515918731337,0.00193262016646431,15.7154700204996,1.54998550333754,-5.27299955856375,-1.09861228866811,-1.39268415921866,-216349.74251753,797032.495933114
"Oromiya",1948,"Arsi",3130,"Sire",19011,"Ufara Agemesa",39.513901,8.34863,3,2009,107,0,107,1,107,0,1688.87918512714,6.43644195192344,0.0132427675309787,0.00311053796461382,30.6031194782069,3.82103267543181,-5.37063802812766,-4.26267987704132,-5.37063802812766,-104930.871938117,927054.498065893
"Oromiya",1948,"Jimma",3159,"Omo Nada",18983,"Waktola",37.219299,7.7476802,3,2009,83,20,83,13,83,3,1748.47438139645,2.58351532882445,0.0120000001043081,0.00115930582595373,18.7893206347154,1.73043859677911,-1.13061501975428,-1.65292302437384,-3.13549421592915,-360515.276932018,864317.128127754
"Oromiya",1948,"W. Harerge",3189,"Chiro Zuria",18805,"Wedeyiti",40.882,9.1064301,3,2009,110,0,110,0,110,0,1832.30013730156,1.95747558002042,0.0175238491344196,0.00908457861852761,62.3262286797659,8.57726302607688,-5.39816270151775,-5.39816270151775,-5.39816270151775,47134.2799405158,1009197.87335567
"Oromiya",1948,"Arsi",3130,"Bele Gesgar",18778,"Yadot Primary School",39.850196,6.412105,3,2013,340,2,340,16,340,7,1249.12975420701,1.48904960404344,0.0120000001043081,0.000910694584285474,127.230812904127,9.17687333717428,-4.90823336047817,-2.97892515523761,-3.79473984481341,-70237.4139084138,711627.705824593
"Amhara",1943,"N. Gonder",3171,"Addi Arekay",18533,"Zarima",37.881734,13.339907,1,2009,319,61,319,70,319,8,1281.8324833883,0.223954282761058,0.0120000001043081,0.00139640070349366,12.0352911767873,1.19497440396409,-1.43585851913601,-1.26384620537335,-3.60133317473124,-272639.875900191,1485841.12107411
"Amhara",1943,"N. Gonder",3171,"Gonder City Adm.",18602,"Zarima",37.886391,13.350833,3,2009,319,61,319,70,319,8,1363.17428495386,1.52341242246319,0.0173629542036786,0.0146633159960201,24.2711284016813,8.5205548128056,-1.43585851913601,-1.26384620537335,-3.60133317473124,-272096.991537504,1487043.21023857
